Date,AAPL,ADBE,ADI,AMAT,AMD,AVGO,CDNS,CRM,IBM,INTC,KLAC,LRCX,MSFT,MU,NOW,NVDA,PANW,QCOM,SNPS,TXN
2023-05-04,163.42247009277344,335.8299865722656,172.93556213378906,109.71466827392578,86.61000061035156,58.758052825927734,205.02999877929688,190.07061767578125,110.57708740234375,30.615957260131836,363.5792236328125,49.823028564453125,299.02557373046875,59.76313400268555,86.10199737548828,27.539112091064453,89.50499725341797,100.17449188232422,366.6199951171875,148.2797088623047
2023-05-05,171.09141540527344,348.3999938964844,174.90017700195312,113.23685455322266,89.83999633789062,60.68019485473633,205.24000549316406,195.21804809570312,111.5514144897461,30.370952606201172,375.6878356933594,51.5271110534668,304.1560363769531,60.47425079345703,86.95999908447266,28.656187057495117,91.96499633789062,102.24227142333984,371.55999755859375,152.66200256347656
2023-05-08,171.02235412597656,344.05999755859375,175.9779052734375,112.93438720703125,95.04000091552734,60.57810974121094,205.55999755859375,195.52432250976562,111.32587432861328,30.155345916748047,373.60308837890625,51.23823547363281,302.1978454589844,60.11869430541992,87.7979965209961,29.126792907714844,95.76000213623047,101.80050659179688,371.739990234375,151.18898010253906
2023-05-09,169.3170928955078,342.6499938964844,171.3047332763672,111.07084655761719,95.05999755859375,59.56216049194336,204.02999877929688,198.76495361328125,110.80462646484375,29.498729705810547,366.03411865234375,50.16637420654297,300.5823059082031,60.17795181274414,88.27799987792969,28.54727554321289,97.91999816894531,99.41316986083984,366.95001220703125,150.0657958984375
2023-05-10,171.08151245117188,344.0199890136719,173.03091430664062,112.60265350341797,97.0199966430664,60.30944061279297,204.19000244140625,202.39088439941406,111.58192443847656,29.371326446533203,376.38916015625,51.287841796875,305.78131103515625,59.24955749511719,90.8280029296875,28.861013412475586,99.69999694824219,100.06170654296875,370.1199951171875,150.11181640625
2023-05-11,171.26881408691406,341.5799865722656,172.22982788085938,112.65145874023438,97.0999984741211,60.44425964355469,201.4600067138672,201.0274658203125,110.55773162841797,28.28350067138672,376.5450744628906,51.30535125732422,303.6273498535156,60.84956359863281,90.51399993896484,28.554262161254883,98.58999633789062,97.80594635009766,367.9599914550781,148.3809814453125
2023-05-12,170.34097290039062,335.45001220703125,172.21075439453125,113.26612091064453,95.26000213623047,60.77938461303711,201.16000366210938,199.38739013671875,112.33177185058594,28.3717041015625,378.236083984375,51.26838684082031,302.5111999511719,60.1680793762207,91.04000091552734,28.316465377807617,99.6500015258789,97.39240264892578,368.8399963378906,149.03463745117188
2023-05-15,169.847412109375,345.6700134277344,175.8348388671875,118.16400909423828,97.4000015258789,61.612369537353516,202.30999755859375,200.88914489746094,112.80729675292969,29.204721450805664,394.97943115234375,53.716552734375,302.9909362792969,63.84215545654297,92.62799835205078,28.928956985473633,96.5,99.89252471923828,373.2799987792969,152.1464385986328
2023-05-16,169.847412109375,345.1099853515625,174.3279571533203,117.97863006591797,101.4800033569336,61.770301818847656,202.4600067138672,202.10438537597656,112.89874267578125,28.636308670043945,399.5831298828125,54.36433410644531,305.2231750488281,62.943397521972656,93.64800262451172,29.188743591308594,95.71499633789062,97.55216979980469,375.1400146484375,150.41563415527344
2023-05-17,170.45938110351562,356.6300048828125,179.25863647460938,122.64237213134766,103.75,63.31398391723633,204.14999389648438,206.8665313720703,114.95625305175781,28.29330062866211,407.42205810546875,55.8408203125,308.1080322265625,64.11869812011719,98.58399963378906,30.15294075012207,95.76000213623047,98.51087188720703,377.0799865722656,152.2200927734375
2023-05-18,172.78892517089844,360.42999267578125,183.35955810546875,126.75971221923828,107.93000030517578,65.2813720703125,216.83999633789062,210.7592315673828,115.35862731933594,29.087121963500977,418.8971252441406,58.2364501953125,312.5432434082031,66.73600006103516,102.03399658203125,31.65169334411621,94.86000061035156,100.53165435791016,409.7099914550781,156.33538818359375
2023-05-19,172.8975067138672,371.25,181.7096710205078,123.8619613647461,105.81999969482422,65.70027923583984,216.7100067138672,207.83473205566406,116.37366485595703,29.33212661743164,414.0783996582031,57.27547836303711,312.36663818359375,67.32859802246094,102.05999755859375,31.238037109375,94.33000183105469,99.49777221679688,408.5,156.61160278320312
2023-05-22,171.94989013671875,372.04998779296875,182.4535675048828,123.4717025756836,108.0,65.3266372680664,211.6300048828125,207.73594665527344,116.59313201904297,29.675134658813477,411.3122863769531,56.90684127807617,315.1533508300781,65.41253662109375,102.27799987792969,31.15011215209961,96.05500030517578,98.95262908935547,401.67999267578125,157.30206298828125
2023-05-23,169.343994140625,370.4200134277344,179.2205047607422,121.46178436279297,108.12000274658203,66.10955810546875,205.75999450683594,204.15940856933594,117.21495819091797,28.920516967773438,405.33038330078125,55.78050994873047,309.3444519042969,65.19525146484375,100.02799987792969,30.66251564025879,94.87000274658203,97.33599853515625,393.0899963378906,156.27096557617188
